ID,English,French,MSA,POS,EasyCODA,EasyRegion,EasyEasinessScore,MediumCODA,MediumRegion,MediumEasinessScore,HardCODA,HardRegion,HardEasinessScore
805,suffer,souffrir,عانَى,VERB,عانى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1250,اتغلب,Syria+Lebanon+Jordan+Palestine,150,تعدب,Morocco+Algeria,50
809,vacation,vacance,عُطْلَة,NOUN,عطلة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,فاكونس,Morocco+Algeria,150,صلاعة,Tunisia+Libya,0
810,sign,panneau,عَلامَة,NOUN,علامة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,بلاكة,"Morocco+Algeria, Tunisia+Libya",150,ملصق,Qatar+Saudi+Oman+Yemen,50
811,customer,client,عَمِيل,NOUN,عميل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1300,شاري,Tunisia+Libya,150,معميل,Iraq,0
814,cup,tasse,فِنْجان,NOUN,فنجان,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,كاسة,Qatar+Saudi+Oman+Yemen,150,جلاص,Qatar+Saudi+Oman+Yemen,50
815,towel,serviette,فُوطَة,NOUN,فوطة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",1250,منديل,"Morocco+Algeria, Tunisia+Libya",150,منشف,Tunisia+Libya,50
818,appreciate,apprécier,قَدَّر,VERB,قدر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1300,ساوم,Morocco+Algeria,150,عجبه,Tunisia+Libya,50
819,story,histoire,قِصَّة,NOUN,قصة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1250,سيرة,Syria+Lebanon+Jordan+Palestine,150,حدوتة,Egypt+Sudan,50
820,short,court,قَصِير,ADJ,قصير,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,قزم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,زمك,Syria+Lebanon+Jordan+Palestine,50
821,spend,passer,قَضَى,VERB,قضى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,جوز,Morocco+Algeria,150,بعزق,Syria+Lebanon+Jordan+Palestine,50
827,ball,balle,كُرَة,NOUN,كرة,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1250,بالون,Morocco+Algeria,150,فتبول,Syria+Lebanon+Jordan+Palestine,50
828,chair,chaise,كُرْسِيّ,NOUN,كرسي,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,شلية,Morocco+Algeria,100,ستكملي,Iraq,50
832,contact lens,lentille de contact,عَدَسَة لاصِقَة,NOUN,عدسة لاصقة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",1150,لونتي,"Morocco+Algeria, Tunisia+Libya",150,كونتاكت,Egypt+Sudan,50
839,oyster,huître,مَحار,NOUN,محار,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1250,ام الخلول,Egypt+Sudan,100,كلوفيس,Tunisia+Libya,50
840,toilet,toilette,مِرْحاض,NOUN,مرحاض,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1250,كنيف,"Tunisia+Libya, Morocco+Algeria",150,بالوعة,Qatar+Saudi+Oman+Yemen,50
841,pass,passer,مَرَّر,VERB,مرر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,خطف,Qatar+Saudi+Oman+Yemen,150,دوز,Morocco+Algeria,50
842,track,voie,مَسار,NOUN,مسار,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1300,سكة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",150,مخطف,Qatar+Saudi+Oman+Yemen,0
845,mustard,moutarde,مُسْطَرْدَه,NOUN,خردل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",250,مطرد,Morocco+Algeria,150,مسطردة,Egypt+Sudan,0
846,project,projet,مَشْرُوع,NOUN,مشروع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,بروجي,Morocco+Algeria,100,شنكار,Qatar+Saudi+Oman+Yemen,50
847,pump,pompe,مِضَخَّة,NOUN,مضخة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1250,بم,Iraq,100,منفاخ,Tunisia+Libya,50
851,iron,fer à repasser,مِكْواة,NOUN,مكوة,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",1250,حديدة,Tunisia+Libya,150,مصلوح,Morocco+Algeria,50
853,spoon,cuillère,مِلْعَقَة,NOUN,ملعقة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",1150,مغرفة,Tunisia+Libya,150,خاشوقة,Iraq,50
854,excellent,excellent,مُمْتاز,ADJ,ممتاز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,توب,Iraq,150,خارق العادة,Tunisia+Libya,50
855,actor,acteur,مُمَثِّل,NOUN,ممثل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,ممتل,Morocco+Algeria,100,مشخصاتي,Syria+Lebanon+Jordan+Palestine,0
860,corner,coin,ناصِيَة,NOUN,ناصية,Egypt+Sudan,1050,حاشية,Tunisia+Libya,150,تركينة,Tunisia+Libya,50
862,plant,plante,نَبات,NOUN,نبات,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,شتلة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",150,شجرة,Qatar+Saudi+Oman+Yemen,50
867,clean,propre,نَظِيف,ADJ,نظيف,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",1300,ماشي موسخ,Morocco+Algeria,100,نضيف,Egypt+Sudan,50
872,waist,taille,وَسَط,NOUN,وسط,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",1250,حقو,Qatar+Saudi+Oman+Yemen,100,دورة كرش,Morocco+Algeria,50
874,matter,sujet,أَمْر,NOUN,امر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1300,شأن,Qatar+Saudi+Oman+Yemen,150,سوجي,Morocco+Algeria,50
876,"mr. , sir",monsieur,سَيِّد,NOUN,سيد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,عمو,Tunisia+Libya,150,فندم,Qatar+Saudi+Oman+Yemen,50
878,a little bit,un peu,ال+ قَلِيل,ADJ,شوية,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",250,جليل,Iraq,150,طشة,Qatar+Saudi+Oman+Yemen,50
880,"many , a lot",beaucoup,كَثِيراً,ADJ,كثير,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",1250,كتير,Syria+Lebanon+Jordan+Palestine,150,كمية كبيرة,Qatar+Saudi+Oman+Yemen,50
881,"still , yet",encore,ما زال,VERB,ما زال,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",1200,لسع,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",150,ضله,Syria+Lebanon+Jordan+Palestine,50
882,leave,laisser,تَرَك,VERB,ترك,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",1250,ورث,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,دشر,Syria+Lebanon+Jordan+Palestine,50
889,"may I ... ? , can I ... ?",puis -je ... ?,هَل يُمكِنُ +نِي أن ... ؟,PART ... ?,ممكن,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",300,باقدر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",150,اسكه,Qatar+Saudi+Oman+Yemen,50
890,"might , may",peut-être,قَدْ ، رُبَّما,ADV,ممكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",300,بالاك,Morocco+Algeria,150,بالكشي,Tunisia+Libya,0
891,"already , for sure","vraiment , certainement",قَدْ ، فِعْلاً,NOUN,فعلا,"Iraq, Qatar+Saudi+Oman+Yemen",1250,ديجا,"Morocco+Algeria, Tunisia+Libya",150,بالصاح,Morocco+Algeria,50
892,really,vraiment,حَقّاً,ADJ,صحيح,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",300,بالله,Syria+Lebanon+Jordan+Palestine,150,بالرسمي,Tunisia+Libya,50
894,be afraid,avoir peur,خَشِي,VERB,خشي,Qatar+Saudi+Oman+Yemen,1100,ارتعب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,اترعب,Egypt+Sudan,50
898,arrival,arrivée,وُصُول,NOUN,وصول,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",1300,اريفي,Morocco+Algeria,150,مجية,Egypt+Sudan,0
900,"completely , perfectly ,","parfaitement , complètement",تَماماً,NOUN,تماما,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1300,كلش,Iraq,150,بالقدا,Tunisia+Libya,50
905,right away,immédiatement,حالاً,NOUN,حالا,"Egypt+Sudan, Iraq, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",1300,بسرعة,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",150,بالعجل,Iraq,50
906,soon,bientôt,قَرِيباً,ADJ,قريب,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,بعد شوية,Qatar+Saudi+Oman+Yemen,150,عقة حصا,Qatar+Saudi+Oman+Yemen,50
907,stay,"séjourner , descendre à",أَقام,VERB,اقام,Qatar+Saudi+Oman+Yemen,1200,استراح,Qatar+Saudi+Oman+Yemen,150,قنبر,Qatar+Saudi+Oman+Yemen,50
910,severe,fort,شَدِيد,ADJ,شديد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,جامد,Egypt+Sudan,150,صعيب,Tunisia+Libya,50
913,"catch , hold",attraper,أَمْسَك,VERB,مسك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,قبض,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",150,زخ,Qatar+Saudi+Oman+Yemen,50
914,I caught a disease,J' ai attrappé une maladie,أََصابَ +نِي مَرَض,NOUN,مرضت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",250,اجاني مرض,Syria+Lebanon+Jordan+Palestine,150,اتعديت,Egypt+Sudan,50
917,"suitable , appropriate , fit well","convenable , aller bien",مُناسِب,ADJ,مناسب,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1300,مقبول,Qatar+Saudi+Oman+Yemen,150,ملائم,Qatar+Saudi+Oman+Yemen,50
918,well,bien,جَيِّداً,ADJ,جيد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",1250,مزيان,Morocco+Algeria,150,بالقدا,Tunisia+Libya,50
919,again,encore,مَرَّة أُخْرَى,ADJ,مرة اخرى,"Morocco+Algeria, Tunisia+Libya",1200,كمان,Qatar+Saudi+Oman+Yemen,150,كرة ثانية,Qatar+Saudi+Oman+Yemen,50
921,look,regarder,نَظَر,VERB,ناظر,Qatar+Saudi+Oman+Yemen,1200,بحلق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,بهت,Tunisia+Libya,50
922,shape,forme,شَكْل,NOUN,شكل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,كسم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",150,صيغة,Qatar+Saudi+Oman+Yemen,50
924,go straight,aller tout droit,سار لِ+ ال+ أَمام,NOUN,مشي لقدام,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria",250,مشى دغري,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",150,مشى ستريت,Egypt+Sudan,50
930,wednesday,mercredi,ال+ أَرْبِعاء,NOUN,الاربعا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",250,الربوع,Qatar+Saudi+Oman+Yemen,150,الاربحا,Tunisia+Libya,0
941,august,août,أَغُسْطُس,PROPN,اغسطس,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1150,الشهر الثامن,Iraq,150,غشت,Morocco+Algeria,50
944,november,novembre,نُوفِمْبِر,PROPN,نوفمبر,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1400,شهر اهدعش,Qatar+Saudi+Oman+Yemen,100,الهدعش,Iraq,50
946,purchase,achat,شِراء,NOUN,شرا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,مسواق,Iraq,100,تشري,Qatar+Saudi+Oman+Yemen,50
947,going,aller,ذَهاب,NOUN,ذهاب,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",1200,مرواح,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",150,روحان,Syria+Lebanon+Jordan+Palestine,50
948,getting,obtenir,حُصُول,NOUN,حصل,"Iraq, Morocco+Algeria",1250,تتحصل,Morocco+Algeria,150,تحصيل,Tunisia+Libya,50
949,entering,entrer,دُخُول,NOUN,دخول,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,فوتة,Syria+Lebanon+Jordan+Palestine,150,اونطري,Morocco+Algeria,50
950,calling,appeler,ٱِتِّصال,NOUN,اتصال,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",300,ابال,"Morocco+Algeria, Tunisia+Libya",150,مجابرة بالتلفون,Qatar+Saudi+Oman+Yemen,50
952,seeing,voir,رُؤْيَة,NOUN,رؤية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1250,طلة,Qatar+Saudi+Oman+Yemen,150,مطالع,Qatar+Saudi+Oman+Yemen,50
953,boarding,embarquement,رُكُوب,NOUN,ركوب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1250,صعدة,Iraq,150,اومبركمون,Morocco+Algeria,0
954,sending,envoyer,إِرْسال,NOUN,ارسال,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",1300,تودية,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",100,دز,Tunisia+Libya,50
955,of course,bien sûr,طَبْعاً,NOUN,طبعا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,بالتأكيد,Morocco+Algeria,150,بالطبيعة,Tunisia+Libya,50
957,nice,gentil,لَطِيف,PROPN,لطيف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,جونتي,Morocco+Algeria,150,متخلق,Tunisia+Libya,50
958,same,le même,نَفْس,NOUN,نفس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,ذات,Syria+Lebanon+Jordan+Palestine,150,سع,Qatar+Saudi+Oman+Yemen,50
959,later,plus tard,لاحِقاً,ADJ,بعدين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",300,بعد شوية,Tunisia+Libya,150,امبعد,Morocco+Algeria,50
960,suitcase,valise,حَقِيبَة سَفَر,NOUN,حقيبة سفر,Syria+Lebanon+Jordan+Palestine,1100,حقيبة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,فليجة,Tunisia+Libya,0
961,far,loin,بَعِيد,ADJ,بعيد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,مسافة,Qatar+Saudi+Oman+Yemen,150,فاحس,Qatar+Saudi+Oman+Yemen,50
962,sleep,dormir,نام,VERB,نام,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1300,انخمد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",150,اتسدح,Qatar+Saudi+Oman+Yemen,50
966,down,vers le bas,إِلَى ال+ أَسْفَل,ADJ,تحت,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",250,لتحت,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan",150,لوطى,Tunisia+Libya,0
967,anything,ne importe quoi,أَيّ شَيْء,NOUN,اي شي,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",1300,اللي يجي,Tunisia+Libya,150,حيالله,Syria+Lebanon+Jordan+Palestine,50
968,wrong,faux,خاطِئ,ADJ,خطأ,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",1150,مغلوط,Qatar+Saudi+Oman+Yemen,150,مخطي,Qatar+Saudi+Oman+Yemen,50
969,miss,mademoiselle,آنِسَة,NOUN,آنسة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",1250,استاذة,Qatar+Saudi+Oman+Yemen,150,مزمزيل,Qatar+Saudi+Oman+Yemen,50
970,park,se garer,رَكَن,VERB,ركن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",1300,جرج,Egypt+Sudan,100,ستاسيونة,Morocco+Algeria,0
974,late,tard,مُتَأَخِّر,ADJ,متأخر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,معطل,"Tunisia+Libya, Morocco+Algeria",150,روطار,Morocco+Algeria,50
975,"run out , end",se epuiser,نَفِد,VERB,خلص,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",300,تسالا,Morocco+Algeria,150,تقاضا,Morocco+Algeria,0
977,bad,mauvais,سَيِّء,ADJ,سيئ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,خايب,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",150,محمم,Tunisia+Libya,50
978,certainly,certainement,بِ+ ال+ تَأْكِيد,NOUN,اكيد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",300,حتما,Iraq,100,معلوم,Morocco+Algeria,50
979,together,ensemble,سَوِيّاً,ADJ,سوى,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",1250,جماعة,Qatar+Saudi+Oman+Yemen,150,كاملين,Morocco+Algeria,50
980,carry,porter,حَمَل,VERB,حمل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",1300,عتل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",150,بز,Qatar+Saudi+Oman+Yemen,50
981,enough,suffire,كَفَى,VERB,كافي,"Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1250,بركة,Morocco+Algeria,150,بيكفي,Syria+Lebanon+Jordan+Palestine,50
982,take care,prendre soin de,ٱِعْتَنَى,VERB,اعتنى,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",250,اخذ باله,Qatar+Saudi+Oman+Yemen,150,تلهى,Tunisia+Libya,50
983,taxi stand,station de taxi,مَوْقِف أُجْرَة,NOUN,موقف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Morocco+Algeria",250,موقف التكاسي,Qatar+Saudi+Oman+Yemen,150,محطة التكسيات,Tunisia+Libya,50
985,already,déjà,فِعْلاً,NOUN,فعلا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",1250,قد,Qatar+Saudi+Oman+Yemen,150,مسبق,Iraq,50
986,never,jamais,أَبَداً,NOUN,ابدا,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",1300,كلش,Qatar+Saudi+Oman+Yemen,150,بالكل,Tunisia+Libya,50
987,pickpocket,pickpocket,نَشّال,NOUN,نشال,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,بايق,Qatar+Saudi+Oman+Yemen,150,لص,Qatar+Saudi+Oman+Yemen,50
988,walk,marcher,مَشَى,VERB,مشى,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1250,خطي,Qatar+Saudi+Oman+Yemen,150,كزدر,Syria+Lebanon+Jordan+Palestine,50
989,let 's go,allons-y,هَيّا بِ +نا,PRON,يالله,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",300,ايا,Morocco+Algeria,150,هايا برة,Tunisia+Libya,50
990,note,billet,فِئَة,NOUN,فئة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",1250,تبعة,Syria+Lebanon+Jordan+Palestine,150,خمسات,Qatar+Saudi+Oman+Yemen,50
991,welcome,bienvenu,مَرْحَباً ، أَهْلاً,NOUN,اهلا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1300,اهلين,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",150,اهلين وسهلين,Syria+Lebanon+Jordan+Palestine,50
992,you are welcome,je vous en pris,عَفْواً,NOUN,عفوا,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",1300,حاضرين,Qatar+Saudi+Oman+Yemen,150,اتدلل,Iraq,50
993,here he is,voici,ها هُوَ,PRON,ها هو,Tunisia+Libya,1150,هاذا هو,Syria+Lebanon+Jordan+Palestine,150,كهنة,Syria+Lebanon+Jordan+Palestine,50
994,here she is,voici,ها هِيَ,PRON,هاي هي,"Syria+Lebanon+Jordan+Palestine, Iraq",1200,هاذي هي,Syria+Lebanon+Jordan+Palestine,150,كهنة,Syria+Lebanon+Jordan+Palestine,50
996,think,penser,ظَنّ,VERB,ظن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",1300,خمم,"Tunisia+Libya, Morocco+Algeria",150,ضن,Morocco+Algeria,50
997,think,réfléchir,فَكَّر,VERB,فكر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",1300,خمم,"Morocco+Algeria, Tunisia+Libya",150,ضن,Morocco+Algeria,50
